GNU vs NODOTS BATCH SIMULATION
===============================
Started: 2025-07-14T23:21:26.906Z
Total Games: 1000
GNU Bot: GNU AI
Nodots Bot: Nodots Heuristic AI
Log Directory: /Users/kenr/Code/nodots-backgammon/core/game-logs/batch-2025-07-14T23-21-26-905Z

Game 1: O | GNU | clockwise > (40 turns, 63/65 moves, 0.03s)
Game 61: O | GNU | clockwise > (32 turns, 55/53 moves, 0.01s)
Game 62: X | NODOTS | counterclockwise > (31 turns, 51/55 moves, 0.01s)
Game 63: O | GNU | clockwise > (35 turns, 55/56 moves, 0.01s)
Game 64: O | GNU | clockwise > (31 turns, 58/50 moves, 0.01s)
Game 65: O | GNU | clockwise > (29 turns, 53/49 moves, 0.01s)
Game 66: O | GNU | clockwise > (36 turns, 59/57 moves, 0.01s)
Game 67: O | GNU | clockwise > (46 turns, 71/70 moves, 0.01s)
Game 68: O | GNU | clockwise > (39 turns, 60/67 moves, 0.01s)
Game 69: X | NODOTS | counterclockwise > (35 turns, 61/67 moves, 0.01s)
Game 70: O | GNU | clockwise > (35 turns, 59/53 moves, 0.01s)
Game 71: O | GNU | clockwise > (29 turns, 53/46 moves, 0.01s)
Game 72: X | NODOTS | counterclockwise > (29 turns, 50/55 moves, 0.01s)
Game 73: O | GNU | clockwise > (32 turns, 53/48 moves, 0.01s)
Game 74: O | GNU | clockwise > (33 turns, 59/52 moves, 0.01s)
Game 75: X | NODOTS | counterclockwise > (30 turns, 49/51 moves, 0.01s)
Game 76: O | GNU | clockwise > (39 turns, 69/51 moves, 0.01s)
Game 77: X | NODOTS | counterclockwise > (32 turns, 54/52 moves, 0.01s)
Game 78: O | GNU | clockwise > (31 turns, 52/54 moves, 0.01s)
Game 79: O | GNU | clockwise > (37 turns, 66/55 moves, 0.01s)
Game 80: O | GNU | clockwise > (43 turns, 65/57 moves, 0.01s)
Game 81: O | GNU | clockwise > (41 turns, 67/62 moves, 0.01s)
Game 82: O | GNU | clockwise > (30 turns, 52/47 moves, 0.01s)
Game 83: O | GNU | clockwise > (33 turns, 55/54 moves, 0.01s)
Game 84: O | GNU | clockwise > (33 turns, 58/50 moves, 0.01s)
Game 85: O | GNU | clockwise > (35 turns, 59/49 moves, 0.01s)
Game 86: X | NODOTS | counterclockwise > (36 turns, 60/61 moves, 0.01s)
Game 87: O | GNU | clockwise > (33 turns, 59/53 moves, 0.01s)
Game 88: O | GNU | clockwise > (33 turns, 56/48 moves, 0.01s)
Game 89: O | GNU | clockwise > (39 turns, 66/53 moves, 0.01s)
Game 90: O | GNU | clockwise > (34 turns, 55/54 moves, 0.01s)
Game 91: O | GNU | clockwise > (40 turns, 63/62 moves, 0.01s)
Game 92: O | GNU | clockwise > (29 turns, 53/44 moves, 0.01s)
Game 93: O | GNU | clockwise > (38 turns, 65/62 moves, 0.01s)
Game 94: O | GNU | clockwise > (38 turns, 63/54 moves, 0.01s)
Game 95: O | GNU | clockwise > (39 turns, 63/61 moves, 0.01s)
Game 96: X | NODOTS | counterclockwise > (38 turns, 65/58 moves, 0.01s)
Game 97: X | NODOTS | counterclockwise > (37 turns, 64/62 moves, 0.01s)
Game 98: O | GNU | clockwise > (42 turns, 68/67 moves, 0.01s)
Game 99: O | GNU | clockwise > (40 turns, 65/60 moves, 0.01s)
Game 100: X | NODOTS | counterclockwise > (37 turns, 60/64 moves, 0.01s)
Game 101: X | NODOTS | counterclockwise > (29 turns, 58/50 moves, 0.01s)
Game 102: O | GNU | clockwise > (33 turns, 56/49 moves, 0.01s)
Game 103: X | NODOTS | counterclockwise > (31 turns, 49/51 moves, 0.01s)
Game 104: X | NODOTS | counterclockwise > (36 turns, 58/60 moves, 0.01s)
Game 105: X | NODOTS | counterclockwise > (39 turns, 61/62 moves, 0.01s)
Game 106: O | GNU | clockwise > (37 turns, 60/58 moves, 0.01s)
Game 107: X | NODOTS | counterclockwise > (30 turns, 49/51 moves, 0.01s)
Game 108: X | NODOTS | counterclockwise > (31 turns, 51/53 moves, 0.01s)
Game 109: X | NODOTS | counterclockwise > (37 turns, 60/60 moves, 0.01s)
Game 110: O | GNU | clockwise > (38 turns, 65/59 moves, 0.01s)
Game 111: O | GNU | clockwise > (35 turns, 56/53 moves, 0.01s)
Game 112: X | NODOTS | counterclockwise > (33 turns, 48/56 moves, 0.01s)
Game 113: O | GNU | clockwise > (34 turns, 55/53 moves, 0.01s)
Game 114: X | NODOTS | counterclockwise > (33 turns, 54/56 moves, 0.01s)
Game 115: X | NODOTS | counterclockwise > (31 turns, 47/55 moves, 0.01s)
Game 116: O | GNU | clockwise > (32 turns, 53/54 moves, 0.01s)
Game 117: X | NODOTS | counterclockwise > (33 turns, 54/56 moves, 0.01s)
Game 118: X | NODOTS | counterclockwise > (48 turns, 80/77 moves, 0.01s)
Game 119: O | GNU | clockwise > (32 turns, 53/54 moves, 0.01s)
Game 120: X | NODOTS | counterclockwise > (35 turns, 55/57 moves, 0.01s)
Game 121: O | GNU | clockwise > (30 turns, 50/44 moves, 0.01s)
Game 122: X | NODOTS | counterclockwise > (30 turns, 47/48 moves, 0.01s)
Game 123: X | NODOTS | counterclockwise > (29 turns, 46/52 moves, 0.01s)
Game 124: X | NODOTS | counterclockwise > (30 turns, 49/51 moves, 0.01s)
Game 125: O | GNU | clockwise > (36 turns, 59/58 moves, 0.01s)
Game 126: O | GNU | clockwise > (39 turns, 67/62 moves, 0.01s)
Game 127: X | NODOTS | counterclockwise > (29 turns, 52/54 moves, 0.01s)
Game 128: X | NODOTS | counterclockwise > (35 turns, 55/57 moves, 0.01s)
Game 129: O | GNU | clockwise > (34 turns, 59/50 moves, 0.01s)
Game 130: O | GNU | clockwise > (34 turns, 56/58 moves, 0.01s)
Game 131: O | GNU | clockwise > (40 turns, 62/61 moves, 0.01s)
Game 132: O | GNU | clockwise > (40 turns, 66/60 moves, 0.01s)
Game 133: O | GNU | clockwise > (34 turns, 56/54 moves, 0.01s)
Game 134: X | NODOTS | counterclockwise > (31 turns, 53/53 moves, 0.01s)
Game 135: O | GNU | clockwise > (33 turns, 59/43 moves, 0.01s)
Game 136: O | GNU | clockwise > (33 turns, 57/52 moves, 0.01s)
Game 137: O | GNU | clockwise > (35 turns, 60/53 moves, 0.01s)
Game 138: O | GNU | clockwise > (32 turns, 55/52 moves, 0.01s)
Game 139: O | GNU | clockwise > (35 turns, 58/55 moves, 0.01s)
Game 140: O | GNU | clockwise > (39 turns, 61/59 moves, 0.01s)
Game 141: O | GNU | clockwise > (29 turns, 50/42 moves, 0.01s)
Game 142: O | GNU | clockwise > (36 turns, 64/56 moves, 0.01s)
Game 143: O | GNU | clockwise > (45 turns, 71/66 moves, 0.01s)
Game 144: X | NODOTS | counterclockwise > (35 turns, 55/58 moves, 0.01s)
Game 145: O | GNU | clockwise > (33 turns, 54/52 moves, 0.01s)
Game 146: O | GNU | clockwise > (35 turns, 63/53 moves, 0.01s)
Game 147: O | GNU | clockwise > (38 turns, 64/58 moves, 0.01s)
Game 148: X | NODOTS | counterclockwise > (33 turns, 60/54 moves, 0.01s)
Game 149: X | NODOTS | counterclockwise > (32 turns, 56/55 moves, 0.01s)
Game 150: O | GNU | clockwise > (38 turns, 63/59 moves, 0.01s)
Game 151: O | GNU | clockwise > (35 turns, 66/55 moves, 0.01s)
Game 152: O | GNU | clockwise > (39 turns, 60/57 moves, 0.01s)
Game 153: O | GNU | clockwise > (35 turns, 59/53 moves, 0.01s)
Game 154: O | GNU | clockwise > (34 turns, 59/52 moves, 0.01s)
Game 155: O | GNU | clockwise > (39 turns, 64/53 moves, 0.01s)
Game 156: O | GNU | clockwise > (34 turns, 53/52 moves, 0.01s)
Game 157: X | NODOTS | counterclockwise > (33 turns, 52/56 moves, 0.01s)
Game 158: X | NODOTS | counterclockwise > (41 turns, 64/66 moves, 0.01s)
Game 159: O | GNU | clockwise > (46 turns, 70/66 moves, 0.01s)
Game 160: X | NODOTS | counterclockwise > (29 turns, 46/54 moves, 0.01s)
Game 161: O | GNU | clockwise > (31 turns, 55/42 moves, 0.01s)
Game 162: O | GNU | clockwise > (41 turns, 68/56 moves, 0.01s)
Game 163: X | NODOTS | counterclockwise > (36 turns, 56/58 moves, 0.01s)
Game 164: O | GNU | clockwise > (31 turns, 54/51 moves, 0.01s)
Game 165: O | GNU | clockwise > (35 turns, 57/56 moves, 0.01s)
Game 166: X | NODOTS | counterclockwise > (40 turns, 62/65 moves, 0.01s)
Game 167: O | GNU | clockwise > (30 turns, 55/45 moves, 0.01s)
Game 168: O | GNU | clockwise > (36 turns, 58/46 moves, 0.01s)
Game 169: O | GNU | clockwise > (32 turns, 54/50 moves, 0.01s)
Game 170: O | GNU | clockwise > (33 turns, 58/55 moves, 0.01s)
Game 171: X | NODOTS | counterclockwise > (32 turns, 58/55 moves, 0.01s)
Game 172: O | GNU | clockwise > (35 turns, 58/52 moves, 0.01s)
Game 173: X | NODOTS | counterclockwise > (34 turns, 53/58 moves, 0.01s)
Game 174: O | GNU | clockwise > (30 turns, 56/46 moves, 0.01s)
Game 175: O | GNU | clockwise > (32 turns, 53/48 moves, 0.01s)
Game 176: X | NODOTS | counterclockwise > (34 turns, 57/56 moves, 0.01s)
Game 177: X | NODOTS | counterclockwise > (30 turns, 53/52 moves, 0.01s)
Game 178: X | NODOTS | counterclockwise > (41 turns, 66/66 moves, 0.01s)
Game 179: O | GNU | clockwise > (36 turns, 57/58 moves, 0.01s)
Game 180: O | GNU | clockwise > (39 turns, 61/59 moves, 0.01s)
Game 181: X | NODOTS | counterclockwise > (29 turns, 50/54 moves, 0.01s)
Game 182: O | GNU | clockwise > (41 turns, 62/59 moves, 0.01s)
Game 183: X | NODOTS | counterclockwise > (31 turns, 47/55 moves, 0.01s)
Game 184: O | GNU | clockwise > (39 turns, 69/61 moves, 0.01s)
Game 185: X | NODOTS | counterclockwise > (35 turns, 55/59 moves, 0.01s)
Game 186: X | NODOTS | counterclockwise > (29 turns, 46/54 moves, 0.01s)
Game 187: O | GNU | clockwise > (38 turns, 62/54 moves, 0.01s)
Game 188: O | GNU | clockwise > (34 turns, 54/54 moves, 0.01s)
Game 189: X | NODOTS | counterclockwise > (30 turns, 49/48 moves, 0.01s)
Game 190: O | GNU | clockwise > (35 turns, 63/52 moves, 0.01s)
Game 191: O | GNU | clockwise > (36 turns, 61/62 moves, 0.01s)
Game 192: O | GNU | clockwise > (41 turns, 67/63 moves, 0.01s)
Game 193: O | GNU | clockwise > (32 turns, 53/54 moves, 0.01s)
Game 194: O | GNU | clockwise > (25 turns, 49/40 moves, 0.01s)
Game 195: O | GNU | clockwise > (44 turns, 70/66 moves, 0.01s)
Game 196: O | GNU | clockwise > (33 turns, 62/54 moves, 0.02s)
Game 197: X | NODOTS | counterclockwise > (41 turns, 72/68 moves, 0.01s)
Game 198: X | NODOTS | counterclockwise > (36 turns, 60/63 moves, 0.01s)
Game 199: O | GNU | clockwise > (43 turns, 69/64 moves, 0.01s)
Game 200: O | GNU | clockwise > (36 turns, 61/64 moves, 0.01s)
Game 201: O | GNU | clockwise > (30 turns, 53/49 moves, 0.01s)
Game 202: O | GNU | clockwise > (42 turns, 62/65 moves, 0.01s)
Game 203: X | NODOTS | counterclockwise > (31 turns, 51/57 moves, 0.01s)
Game 204: X | NODOTS | counterclockwise > (33 turns, 54/58 moves, 0.01s)
Game 205: O | GNU | clockwise > (35 turns, 57/57 moves, 0.01s)
Game 206: O | GNU | clockwise > (39 turns, 65/62 moves, 0.01s)
Game 207: O | GNU | clockwise > (42 turns, 75/62 moves, 0.01s)
Game 208: X | NODOTS | counterclockwise > (30 turns, 51/56 moves, 0.01s)
Game 209: O | GNU | clockwise > (31 turns, 54/52 moves, 0.01s)
Game 210: O | GNU | clockwise > (37 turns, 60/58 moves, 0.01s)
Game 211: O | GNU | clockwise > (34 turns, 56/48 moves, 0.01s)
Game 212: O | GNU | clockwise > (33 turns, 57/52 moves, 0.01s)
Game 213: O | GNU | clockwise > (32 turns, 54/48 moves, 0.01s)
Game 214: X | NODOTS | counterclockwise > (30 turns, 53/50 moves, 0.01s)
Game 215: O | GNU | clockwise > (44 turns, 69/66 moves, 0.01s)
Game 216: X | NODOTS | counterclockwise > (33 turns, 54/57 moves, 0.01s)
Game 217: O | GNU | clockwise > (36 turns, 58/56 moves, 0.01s)
Game 218: O | GNU | clockwise > (34 turns, 61/60 moves, 0.01s)
Game 219: O | GNU | clockwise > (43 turns, 77/70 moves, 0.01s)
Game 220: O | GNU | clockwise > (41 turns, 68/67 moves, 0.01s)
Game 221: X | NODOTS | counterclockwise > (36 turns, 60/61 moves, 0.01s)
Game 222: O | GNU | clockwise > (44 turns, 71/68 moves, 0.01s)
Game 223: O | GNU | clockwise > (40 turns, 64/55 moves, 0.01s)
Game 224: X | NODOTS | counterclockwise > (30 turns, 55/51 moves, 0.01s)
Game 225: X | NODOTS | counterclockwise > (33 turns, 56/56 moves, 0.01s)
Game 226: O | GNU | clockwise > (34 turns, 54/57 moves, 0.01s)
Game 227: X | NODOTS | counterclockwise > (34 turns, 55/58 moves, 0.01s)
Game 228: O | GNU | clockwise > (31 turns, 55/47 moves, 0.01s)
Game 229: O | GNU | clockwise > (34 turns, 56/51 moves, 0.01s)
Game 230: O | GNU | clockwise > (29 turns, 52/41 moves, 0.01s)
Game 231: O | GNU | clockwise > (39 turns, 63/62 moves, 0.01s)
Game 232: O | GNU | clockwise > (37 turns, 60/48 moves, 0.01s)
Game 233: X | NODOTS | counterclockwise > (32 turns, 50/51 moves, 0.01s)
Game 234: X | NODOTS | counterclockwise > (32 turns, 52/53 moves, 0.01s)
Game 235: O | GNU | clockwise > (37 turns, 65/54 moves, 0.01s)
Game 236: O | GNU | clockwise > (31 turns, 56/47 moves, 0.01s)
Game 237: O | GNU | clockwise > (33 turns, 54/47 moves, 0.01s)
Game 238: X | NODOTS | counterclockwise > (34 turns, 51/53 moves, 0.01s)
Game 239: X | NODOTS | counterclockwise > (25 turns, 40/46 moves, 0.01s)
Game 240: O | GNU | clockwise > (36 turns, 61/58 moves, 0.01s)
Game 241: X | NODOTS | counterclockwise > (31 turns, 51/53 moves, 0.01s)
Game 242: O | GNU | clockwise > (32 turns, 52/54 moves, 0.01s)
Game 243: X | NODOTS | counterclockwise > (40 turns, 62/65 moves, 0.01s)
Game 244: O | GNU | clockwise > (43 turns, 66/71 moves, 0.02s)
Game 245: X | NODOTS | counterclockwise > (28 turns, 46/47 moves, 0.01s)
Game 246: O | GNU | clockwise > (38 turns, 64/55 moves, 0.01s)
Game 247: O | GNU | clockwise > (36 turns, 61/56 moves, 0.01s)
Game 248: X | NODOTS | counterclockwise > (34 turns, 55/61 moves, 0.01s)
Game 249: X | NODOTS | counterclockwise > (50 turns, 85/79 moves, 0.02s)
Game 250: O | GNU | clockwise > (30 turns, 50/46 moves, 0.01s)
Game 251: O | GNU | clockwise > (34 turns, 53/55 moves, 0.01s)
Game 252: O | GNU | clockwise > (40 turns, 64/62 moves, 0.01s)
Game 253: O | GNU | clockwise > (44 turns, 71/71 moves, 0.01s)
Game 254: X | NODOTS | counterclockwise > (42 turns, 69/68 moves, 0.01s)
Game 255: O | GNU | clockwise > (36 turns, 56/60 moves, 0.01s)
Game 256: O | GNU | clockwise > (35 turns, 60/49 moves, 0.01s)
Game 257: X | NODOTS | counterclockwise > (45 turns, 66/71 moves, 0.01s)
Game 258: O | GNU | clockwise > (37 turns, 63/60 moves, 0.01s)
Game 259: X | NODOTS | counterclockwise > (35 turns, 57/57 moves, 0.01s)
Game 260: O | GNU | clockwise > (36 turns, 58/56 moves, 0.01s)
Game 261: O | GNU | clockwise > (41 turns, 68/66 moves, 0.01s)
Game 262: O | GNU | clockwise > (32 turns, 55/56 moves, 0.01s)
Game 263: O | GNU | clockwise > (39 turns, 62/62 moves, 0.01s)
Game 264: O | GNU | clockwise > (33 turns, 57/51 moves, 0.01s)
Game 265: O | GNU | clockwise > (31 turns, 53/49 moves, 0.01s)
Game 266: O | GNU | clockwise > (40 turns, 65/62 moves, 0.01s)
Game 267: O | GNU | clockwise > (33 turns, 56/62 moves, 0.01s)
Game 268: O | GNU | clockwise > (35 turns, 64/51 moves, 0.01s)
Game 269: X | NODOTS | counterclockwise > (36 turns, 58/61 moves, 0.01s)
Game 270: X | NODOTS | counterclockwise > (38 turns, 67/65 moves, 0.01s)
Game 271: O | GNU | clockwise > (33 turns, 55/51 moves, 0.01s)
Game 272: O | GNU | clockwise > (31 turns, 56/48 moves, 0.01s)
Game 273: O | GNU | clockwise > (40 turns, 70/58 moves, 0.01s)
Game 274: O | GNU | clockwise > (33 turns, 55/54 moves, 0.01s)
Game 275: O | GNU | clockwise > (36 turns, 59/62 moves, 0.01s)
Game 276: X | NODOTS | counterclockwise > (33 turns, 54/56 moves, 0.01s)
Game 277: O | GNU | clockwise > (38 turns, 65/65 moves, 0.02s)
Game 278: X | NODOTS | counterclockwise > (30 turns, 49/54 moves, 0.02s)
Game 279: X | NODOTS | counterclockwise > (36 turns, 56/57 moves, 0.01s)
Game 280: O | GNU | clockwise > (37 turns, 58/62 moves, 0.02s)
Game 281: X | NODOTS | counterclockwise > (35 turns, 55/57 moves, 0.01s)
Game 282: O | GNU | clockwise > (41 turns, 68/63 moves, 0.02s)
Game 283: O | GNU | clockwise > (36 turns, 56/55 moves, 0.02s)
Game 284: O | GNU | clockwise > (35 turns, 62/57 moves, 0.01s)
Game 285: X | NODOTS | counterclockwise > (30 turns, 51/53 moves, 0.01s)
Game 286: O | GNU | clockwise > (36 turns, 58/60 moves, 0.02s)
Game 287: O | GNU | clockwise > (35 turns, 60/53 moves, 0.01s)
Game 288: O | GNU | clockwise > (38 turns, 60/57 moves, 0.01s)
Game 289: O | GNU | clockwise > (42 turns, 66/70 moves, 0.01s)
Game 290: X | NODOTS | counterclockwise > (34 turns, 51/53 moves, 0.01s)
Game 291: O | GNU | clockwise > (30 turns, 53/47 moves, 0.01s)
Game 292: O | GNU | clockwise > (36 turns, 64/57 moves, 0.01s)
Game 293: X | NODOTS | counterclockwise > (33 turns, 52/54 moves, 0.01s)
Game 294: X | NODOTS | counterclockwise > (36 turns, 62/55 moves, 0.01s)
Game 295: X | NODOTS | counterclockwise > (37 turns, 58/62 moves, 0.01s)
Game 296: O | GNU | clockwise > (35 turns, 66/58 moves, 0.01s)
Game 297: O | GNU | clockwise > (38 turns, 66/61 moves, 0.01s)
Game 298: O | GNU | clockwise > (33 turns, 58/51 moves, 0.01s)
Game 299: O | GNU | clockwise > (43 turns, 74/64 moves, 0.01s)
Game 300: O | GNU | clockwise > (34 turns, 56/53 moves, 0.01s)
Game 301: O | GNU | clockwise > (34 turns, 56/53 moves, 0.01s)
Game 302: O | GNU | clockwise > (34 turns, 56/59 moves, 0.01s)
Game 303: O | GNU | clockwise > (35 turns, 63/55 moves, 0.01s)
Game 304: O | GNU | clockwise > (38 turns, 57/57 moves, 0.01s)
Game 305: O | GNU | clockwise > (44 turns, 69/67 moves, 0.01s)
Game 306: O | GNU | clockwise > (28 turns, 50/50 moves, 0.01s)
Game 307: O | GNU | clockwise > (33 turns, 57/54 moves, 0.01s)
Game 308: O | GNU | clockwise > (38 turns, 65/54 moves, 0.01s)
Game 309: O | GNU | clockwise > (37 turns, 58/57 moves, 0.01s)
Game 310: X | NODOTS | counterclockwise > (36 turns, 56/55 moves, 0.01s)
Game 311: O | GNU | clockwise > (38 turns, 60/57 moves, 0.01s)
Game 312: O | GNU | clockwise > (26 turns, 47/43 moves, 0.01s)
Game 313: X | NODOTS | counterclockwise > (39 turns, 59/59 moves, 0.02s)
Game 314: O | GNU | clockwise > (37 turns, 60/60 moves, 0.01s)
Game 315: O | GNU | clockwise > (35 turns, 55/55 moves, 0.01s)
Game 316: O | GNU | clockwise > (29 turns, 53/42 moves, 0.01s)
Game 317: O | GNU | clockwise > (33 turns, 58/55 moves, 0.01s)
Game 318: X | NODOTS | counterclockwise > (30 turns, 49/52 moves, 0.01s)
Game 319: O | GNU | clockwise > (31 turns, 53/40 moves, 0.01s)
Game 320: X | NODOTS | counterclockwise > (25 turns, 36/50 moves, 0.01s)
Game 321: O | GNU | clockwise > (41 turns, 67/63 moves, 0.01s)
Game 322: X | NODOTS | counterclockwise > (32 turns, 50/53 moves, 0.01s)
Game 323: O | GNU | clockwise > (35 turns, 59/50 moves, 0.01s)
Game 324: O | GNU | clockwise > (31 turns, 53/49 moves, 0.01s)
Game 325: O | GNU | clockwise > (43 turns, 70/64 moves, 0.01s)
Game 326: O | GNU | clockwise > (28 turns, 52/48 moves, 0.01s)
Game 327: O | GNU | clockwise > (27 turns, 48/51 moves, 0.01s)
Game 328: O | GNU | clockwise > (29 turns, 53/43 moves, 0.01s)
Game 329: X | NODOTS | counterclockwise > (32 turns, 50/55 moves, 0.01s)
Game 330: O | GNU | clockwise > (41 turns, 66/66 moves, 0.01s)
Game 331: X | NODOTS | counterclockwise > (40 turns, 64/59 moves, 0.01s)
Game 332: X | NODOTS | counterclockwise > (31 turns, 49/53 moves, 0.01s)
Game 333: O | GNU | clockwise > (44 turns, 69/72 moves, 0.01s)
Game 334: O | GNU | clockwise > (32 turns, 53/54 moves, 0.01s)
Game 335: O | GNU | clockwise > (36 turns, 56/52 moves, 0.01s)
Game 336: X | NODOTS | counterclockwise > (33 turns, 54/58 moves, 0.01s)
Game 337: X | NODOTS | counterclockwise > (29 turns, 48/50 moves, 0.01s)
Game 338: O | GNU | clockwise > (36 turns, 59/53 moves, 0.01s)
Game 339: X | NODOTS | counterclockwise > (42 turns, 71/68 moves, 0.01s)
Game 340: X | NODOTS | counterclockwise > (29 turns, 50/52 moves, 0.01s)
Game 341: X | NODOTS | counterclockwise > (28 turns, 44/48 moves, 0.01s)
Game 342: O | GNU | clockwise > (44 turns, 67/71 moves, 0.01s)
Game 343: O | GNU | clockwise > (29 turns, 51/46 moves, 0.01s)
Game 344: O | GNU | clockwise > (39 turns, 64/64 moves, 0.01s)
Game 345: X | NODOTS | counterclockwise > (31 turns, 47/53 moves, 0.01s)
Game 346: O | GNU | clockwise > (44 turns, 73/69 moves, 0.01s)
Game 347: X | NODOTS | counterclockwise > (32 turns, 58/55 moves, 0.01s)
Game 348: X | NODOTS | counterclockwise > (32 turns, 52/51 moves, 0.01s)
Game 349: O | GNU | clockwise > (30 turns, 50/50 moves, 0.01s)
Game 350: O | GNU | clockwise > (41 turns, 71/75 moves, 0.01s)
Game 351: X | NODOTS | counterclockwise > (33 turns, 50/60 moves, 0.01s)
Game 352: X | NODOTS | counterclockwise > (29 turns, 48/50 moves, 0.01s)
Game 353: X | NODOTS | counterclockwise > (34 turns, 55/52 moves, 0.01s)
Game 354: X | NODOTS | counterclockwise > (31 turns, 47/60 moves, 0.01s)
Game 355: X | NODOTS | counterclockwise > (37 turns, 54/63 moves, 0.01s)
Game 356: X | NODOTS | counterclockwise > (35 turns, 55/58 moves, 0.01s)
