Game,Winner,Turns,GNU_Moves,Nodots_Moves,Duration_Seconds,Status
429,GNU,32,59,53,0.01,completed
430,GNU,31,53,51,0.01,completed
431,NODOTS,41,62,67,0.01,completed
432,NODOTS,38,65,58,0.01,completed
433,GNU,28,52,45,0.01,completed
434,GNU,42,66,62,0.01,completed
435,NODOTS,33,48,56,0.01,completed
436,GNU,34,59,57,0.01,completed
437,NODOTS,33,50,54,0.01,completed
438,GNU,31,56,49,0.01,completed
439,GNU,42,67,72,0.01,completed
440,GNU,33,53,47,0.01,completed
441,GNU,35,62,55,0.01,completed
442,NODOTS,32,56,53,0.01,completed
443,NODOTS,39,61,62,0.01,completed
444,NODOTS,32,52,53,0.01,completed
445,GNU,32,55,49,0.01,completed
446,GNU,38,65,62,0.01,completed
447,NODOTS,37,56,64,0.01,completed
448,GNU,34,58,55,0.01,completed
449,NODOTS,30,51,51,0.01,completed
450,GNU,34,56,55,0.01,completed
451,GNU,33,62,47,0.01,completed
452,GNU,38,64,60,0.01,completed
453,NODOTS,36,56,59,0.01,completed
454,GNU,35,57,55,0.01,completed
455,GNU,40,69,63,0.01,completed
456,GNU,34,56,58,0.01,completed
457,NODOTS,27,43,46,0.01,completed
458,GNU,40,63,60,0.01,completed
459,GNU,35,57,51,0.01,completed
460,NODOTS,26,49,48,0.01,completed
461,GNU,41,67,62,0.01,completed
462,NODOTS,29,48,50,0.01,completed
463,GNU,39,66,52,0.01,completed
464,GNU,33,55,45,0.01,completed
465,GNU,32,53,50,0.01,completed
466,NODOTS,39,65,61,0.01,completed
467,GNU,37,60,58,0.01,completed
468,GNU,30,56,46,0.01,completed
469,NODOTS,37,58,65,0.01,completed
470,GNU,31,55,47,0.01,completed
471,GNU,32,58,44,0.01,completed
472,GNU,31,55,49,0.01,completed
473,NODOTS,37,60,62,0.01,completed
474,NODOTS,36,58,59,0.01,completed
475,GNU,28,51,48,0.01,completed
476,GNU,32,56,51,0.01,completed
477,GNU,39,63,56,0.01,completed
478,GNU,37,62,54,0.01,completed
479,NODOTS,28,42,49,0.01,completed
480,GNU,38,67,56,0.01,completed
481,GNU,37,60,62,0.01,completed
482,NODOTS,36,66,61,0.01,completed
483,GNU,29,53,44,0.01,completed
484,GNU,24,46,42,0.01,completed
485,NODOTS,36,60,58,0.01,completed
486,NODOTS,35,57,59,0.01,completed
487,GNU,32,54,47,0.01,completed
488,GNU,30,56,47,0.01,completed
489,GNU,27,50,38,0.01,completed
490,GNU,29,50,44,0.01,completed
491,NODOTS,33,54,58,0.01,completed
492,NODOTS,30,51,52,0.01,completed
493,GNU,47,73,73,0.01,completed
494,GNU,47,80,68,0.01,completed
495,NODOTS,34,57,60,0.01,completed
496,NODOTS,33,48,56,0.01,completed
497,GNU,41,66,62,0.01,completed
498,GNU,27,47,42,0.01,completed
499,NODOTS,43,65,75,0.01,completed
500,NODOTS,32,54,52,0.01,completed
501,NODOTS,37,60,62,0.01,completed
502,GNU,32,51,54,0.01,completed
503,GNU,40,65,61,0.01,completed
504,NODOTS,33,54,56,0.01,completed
505,GNU,33,58,54,0.01,completed
506,GNU,34,59,51,0.01,completed
507,GNU,29,51,48,0.01,completed
508,NODOTS,34,55,55,0.01,completed
509,GNU,44,68,62,0.01,completed
510,NODOTS,46,79,71,0.02,completed
511,NODOTS,35,59,57,0.01,completed
512,GNU,43,73,67,0.01,completed
513,NODOTS,33,54,58,0.01,completed
514,GNU,36,63,56,0.01,completed
515,GNU,32,54,50,0.01,completed
516,NODOTS,33,54,60,0.01,completed
517,GNU,27,48,38,0.01,completed
518,GNU,33,56,49,0.01,completed
519,GNU,38,61,59,0.01,completed
520,NODOTS,36,58,55,0.01,completed
521,GNU,37,61,54,0.01,completed
522,GNU,31,55,49,0.01,completed
523,GNU,36,62,58,0.01,completed
524,GNU,45,75,66,0.01,completed
525,NODOTS,30,47,48,0.01,completed
526,GNU,33,59,49,0.01,completed
527,NODOTS,37,56,61,0.01,completed
528,GNU,27,50,39,0.01,completed
529,NODOTS,41,62,66,0.02,completed
530,GNU,32,60,50,0.01,completed
531,NODOTS,32,54,54,0.01,completed
532,GNU,49,74,75,0.02,completed
533,GNU,37,61,60,0.02,completed
534,NODOTS,32,50,51,0.01,completed
535,GNU,35,58,54,0.01,completed
536,GNU,37,65,59,0.01,completed
537,GNU,36,61,56,0.01,completed
538,GNU,41,66,58,0.01,completed
539,NODOTS,37,58,60,0.01,completed
540,GNU,38,62,63,0.01,completed
541,GNU,39,62,63,0.01,completed
542,NODOTS,36,56,61,0.01,completed
543,GNU,35,59,55,0.01,completed
544,GNU,31,52,48,0.01,completed
545,GNU,35,61,60,0.01,completed
546,GNU,34,57,53,0.01,completed
547,GNU,31,56,45,0.01,completed
548,NODOTS,37,58,62,0.01,completed
549,NODOTS,32,54,55,0.01,completed
550,GNU,38,62,61,0.01,completed
551,GNU,34,57,53,0.01,completed
552,NODOTS,36,60,59,0.01,completed
553,NODOTS,32,50,55,0.01,completed
554,GNU,36,55,56,0.01,completed
555,GNU,37,58,57,0.01,completed
556,GNU,34,63,48,0.01,completed
557,GNU,34,60,49,0.01,completed
558,GNU,38,65,53,0.01,completed
559,GNU,32,55,54,0.01,completed
560,NODOTS,43,63,71,0.01,completed
561,NODOTS,33,50,56,0.01,completed
562,GNU,44,74,63,0.01,completed
563,GNU,34,61,54,0.01,completed
564,NODOTS,30,47,50,0.01,completed
565,NODOTS,35,57,56,0.01,completed
566,GNU,32,56,56,0.01,completed
567,GNU,44,66,64,0.01,completed
568,GNU,46,79,78,0.02,completed
569,NODOTS,34,53,56,0.01,completed
570,NODOTS,35,53,57,0.01,completed
571,GNU,27,53,38,0.01,completed
572,GNU,26,48,43,0.01,completed
573,NODOTS,25,38,46,0.01,completed
574,GNU,31,57,47,0.01,completed
575,GNU,38,61,62,0.01,completed
576,GNU,34,57,59,0.01,completed
577,GNU,31,58,49,0.01,completed
578,GNU,36,62,52,0.01,completed
579,NODOTS,32,50,54,0.01,completed
580,GNU,33,58,52,0.01,completed
581,GNU,35,63,55,0.01,completed
582,NODOTS,37,66,58,0.01,completed
583,GNU,38,65,58,0.01,completed
584,GNU,38,66,56,0.01,completed
585,GNU,36,57,52,0.01,completed
586,NODOTS,38,61,60,0.01,completed
587,GNU,33,56,55,0.01,completed
588,NODOTS,38,61,64,0.01,completed
589,NODOTS,30,51,52,0.01,completed
590,NODOTS,37,58,63,0.01,completed
591,GNU,39,64,59,0.01,completed
592,GNU,40,67,59,0.01,completed
593,GNU,35,63,58,0.01,completed
594,NODOTS,37,62,60,0.01,completed
595,NODOTS,37,58,62,0.01,completed
596,NODOTS,31,51,53,0.01,completed
597,GNU,34,57,50,0.01,completed
598,GNU,32,58,51,0.01,completed
599,NODOTS,36,58,58,0.01,completed
600,GNU,31,53,55,0.01,completed
601,NODOTS,35,53,57,0.01,completed
602,GNU,39,64,58,0.01,completed
603,NODOTS,34,59,59,0.01,completed
604,GNU,33,58,51,0.01,completed
605,NODOTS,28,48,47,0.01,completed
606,GNU,40,66,63,0.01,completed
607,GNU,31,54,57,0.01,completed
608,GNU,38,66,55,0.01,completed
609,NODOTS,29,46,52,0.01,completed
610,NODOTS,27,43,54,0.01,completed
611,NODOTS,37,56,60,0.01,completed
612,GNU,31,57,49,0.01,completed
613,NODOTS,24,38,44,0.01,completed
614,NODOTS,32,52,52,0.01,completed
615,NODOTS,36,60,63,0.01,completed
616,GNU,39,63,59,0.01,completed
617,GNU,39,66,62,0.01,completed
618,NODOTS,39,59,62,0.01,completed
619,NODOTS,35,55,57,0.01,completed
620,GNU,41,68,61,0.01,completed
621,GNU,37,60,56,0.01,completed
622,GNU,34,54,54,0.01,completed
623,GNU,38,58,62,0.01,completed
624,GNU,29,56,42,0.01,completed
625,GNU,35,58,53,0.01,completed
626,GNU,32,56,50,0.01,completed
627,GNU,42,72,59,0.01,completed
628,GNU,45,74,63,0.01,completed
629,GNU,40,64,62,0.01,completed
630,NODOTS,29,46,52,0.01,completed
631,GNU,30,50,44,0.01,completed
632,GNU,33,61,50,0.01,completed
633,GNU,35,58,55,0.01,completed
634,NODOTS,35,55,60,0.01,completed
635,GNU,42,67,66,0.01,completed
636,GNU,42,67,67,0.01,completed
637,GNU,33,55,54,0.01,completed
638,GNU,37,58,59,0.01,completed
639,NODOTS,29,46,50,0.01,completed
640,GNU,43,67,68,0.01,completed
641,GNU,35,58,54,0.01,completed
642,GNU,34,58,50,0.01,completed
643,GNU,46,72,72,0.01,completed
644,GNU,29,50,44,0.01,completed
645,GNU,27,50,43,0.01,completed
646,GNU,33,61,52,0.01,completed
647,NODOTS,33,52,56,0.01,completed
648,GNU,36,59,61,0.01,completed
649,GNU,40,68,68,0.02,completed
650,GNU,36,60,59,0.01,completed
651,GNU,32,54,48,0.01,completed
652,GNU,38,63,55,0.01,completed
653,GNU,44,67,66,0.01,completed
654,GNU,31,58,51,0.01,completed
655,NODOTS,34,51,56,0.01,completed
656,GNU,35,57,57,0.01,completed
657,GNU,36,59,54,0.01,completed
658,GNU,35,59,54,0.01,completed
659,GNU,39,63,61,0.01,completed
660,NODOTS,39,63,63,0.01,completed
661,GNU,33,56,48,0.01,completed
662,NODOTS,45,70,71,0.01,completed
663,GNU,41,65,57,0.01,completed
664,GNU,36,61,61,0.01,completed
665,GNU,36,61,62,0.01,completed
666,GNU,41,69,67,0.01,completed
667,NODOTS,30,49,50,0.01,completed
668,NODOTS,41,64,66,0.01,completed
669,GNU,27,48,45,0.01,completed
670,NODOTS,27,41,52,0.01,completed
671,GNU,45,72,69,0.01,completed
672,GNU,41,69,62,0.01,completed
673,GNU,28,52,36,0.01,completed
674,GNU,44,69,74,0.01,completed
675,NODOTS,25,36,45,0.01,completed
676,NODOTS,35,53,59,0.01,completed
677,NODOTS,35,57,55,0.01,completed
678,GNU,38,61,59,0.01,completed
679,GNU,37,60,58,0.01,completed
680,NODOTS,41,62,69,0.01,completed
681,GNU,39,64,57,0.01,completed
682,GNU,37,64,55,0.01,completed
683,GNU,26,47,43,0.01,completed
684,GNU,34,56,54,0.01,completed
685,NODOTS,31,51,55,0.01,completed
686,NODOTS,42,67,63,0.01,completed
687,GNU,26,47,41,0.01,completed
688,GNU,48,73,80,0.02,completed
689,NODOTS,35,53,57,0.01,completed
690,GNU,34,53,53,0.01,completed
691,NODOTS,31,49,55,0.01,completed
692,GNU,35,60,51,0.01,completed
693,GNU,34,57,58,0.01,completed
694,GNU,39,63,60,0.01,completed
695,GNU,37,59,49,0.01,completed
696,GNU,36,60,52,0.01,completed
697,NODOTS,32,54,55,0.01,completed
698,NODOTS,34,57,56,0.01,completed
699,NODOTS,32,52,53,0.01,completed
700,NODOTS,32,56,55,0.01,completed
701,NODOTS,31,55,56,0.01,completed
702,GNU,27,52,41,0.01,completed
703,GNU,35,61,53,0.01,completed
704,GNU,27,50,43,0.01,completed
705,GNU,32,55,46,0.01,completed
706,GNU,43,67,62,0.01,completed
707,NODOTS,34,53,58,0.01,completed
