Game,Winner,Turns,GNU_Moves,Nodots_Moves,Duration_Seconds,Status
433,GNU,32,57,42,0.01,completed
434,GNU,37,62,58,0.01,completed
435,NODOTS,34,53,52,0.01,completed
436,NODOTS,33,54,56,0.01,completed
437,GNU,44,71,71,0.01,completed
438,NODOTS,40,62,59,0.01,completed
439,GNU,30,53,51,0.01,completed
440,GNU,38,68,62,0.01,completed
441,GNU,29,56,42,0.01,completed
442,NODOTS,36,58,60,0.01,completed
443,NODOTS,33,52,57,0.01,completed
444,GNU,44,74,62,0.01,completed
445,GNU,45,70,68,0.01,completed
446,GNU,37,58,55,0.01,completed
447,GNU,33,54,52,0.01,completed
448,NODOTS,33,52,60,0.01,completed
449,NODOTS,37,60,61,0.01,completed
450,GNU,36,60,56,0.01,completed
451,GNU,31,55,51,0.01,completed
452,GNU,33,56,53,0.01,completed
453,NODOTS,39,63,64,0.01,completed
454,NODOTS,34,55,58,0.01,completed
455,NODOTS,36,62,57,0.01,completed
456,GNU,37,62,64,0.01,completed
457,GNU,46,74,75,0.02,completed
458,GNU,32,58,55,0.01,completed
459,NODOTS,32,54,54,0.01,completed
460,GNU,36,57,56,0.01,completed
461,GNU,30,51,53,0.01,completed
462,GNU,44,70,72,0.01,completed
463,NODOTS,39,63,61,0.01,completed
464,NODOTS,34,53,52,0.01,completed
465,NODOTS,40,64,63,0.01,completed
466,GNU,40,64,64,0.01,completed
467,GNU,32,55,55,0.01,completed
468,GNU,31,56,47,0.01,completed
469,NODOTS,33,54,56,0.01,completed
470,GNU,42,68,61,0.01,completed
471,GNU,31,58,49,0.01,completed
472,NODOTS,28,48,48,0.01,completed
473,GNU,34,55,54,0.01,completed
474,NODOTS,40,62,63,0.01,completed
475,GNU,46,79,68,0.01,completed
476,GNU,31,57,51,0.01,completed
477,GNU,39,63,58,0.01,completed
478,GNU,39,66,63,0.01,completed
479,GNU,36,60,53,0.01,completed
480,NODOTS,31,51,59,0.01,completed
481,GNU,38,66,56,0.01,completed
482,GNU,41,67,58,0.01,completed
483,GNU,29,51,46,0.01,completed
484,GNU,48,75,73,0.01,completed
485,GNU,38,62,61,0.01,completed
486,GNU,36,63,60,0.01,completed
487,NODOTS,39,61,65,0.01,completed
488,GNU,31,53,45,0.01,completed
489,GNU,31,54,47,0.01,completed
490,GNU,32,58,48,0.01,completed
491,GNU,29,54,42,0.01,completed
492,GNU,37,64,60,0.01,completed
493,GNU,25,47,38,0.01,completed
494,GNU,32,51,51,0.01,completed
495,GNU,28,50,44,0.01,completed
496,NODOTS,27,41,49,0.01,completed
497,GNU,35,59,55,0.01,completed
498,GNU,44,69,64,0.01,completed
499,NODOTS,45,70,75,0.02,completed
500,NODOTS,43,67,66,0.01,completed
501,NODOTS,39,57,66,0.01,completed
502,GNU,32,52,50,0.01,completed
503,GNU,47,80,70,0.02,completed
504,GNU,35,63,60,0.01,completed
505,NODOTS,35,59,57,0.01,completed
506,GNU,45,83,74,0.02,completed
507,GNU,31,54,51,0.01,completed
508,GNU,25,46,36,0.01,completed
509,GNU,32,53,54,0.01,completed
510,GNU,38,61,56,0.01,completed
511,GNU,33,54,50,0.01,completed
512,NODOTS,35,51,57,0.01,completed
513,GNU,32,57,52,0.01,completed
514,GNU,38,62,57,0.01,completed
515,GNU,34,55,46,0.01,completed
516,NODOTS,34,55,58,0.01,completed
517,NODOTS,33,54,60,0.01,completed
518,GNU,39,64,55,0.01,completed
519,NODOTS,35,57,57,0.01,completed
520,GNU,26,49,43,0.01,completed
521,GNU,37,62,51,0.01,completed
522,NODOTS,39,59,63,0.01,completed
523,GNU,32,54,54,0.01,completed
524,GNU,40,63,66,0.01,completed
525,GNU,33,57,54,0.01,completed
526,GNU,33,55,53,0.01,completed
527,NODOTS,38,59,58,0.01,completed
528,NODOTS,34,55,54,0.01,completed
529,GNU,31,57,51,0.01,completed
530,NODOTS,34,61,54,0.01,completed
531,GNU,52,83,79,0.02,completed
532,GNU,41,70,62,0.01,completed
533,NODOTS,30,47,53,0.01,completed
534,GNU,39,68,66,0.01,completed
535,GNU,30,54,51,0.01,completed
536,GNU,41,69,65,0.01,completed
537,GNU,35,62,64,0.01,completed
538,GNU,39,66,56,0.01,completed
539,GNU,35,57,57,0.01,completed
540,NODOTS,48,78,70,0.01,completed
541,NODOTS,35,53,59,0.01,completed
542,GNU,34,54,51,0.01,completed
543,GNU,32,57,45,0.01,completed
544,GNU,36,56,56,0.01,completed
545,NODOTS,41,66,64,0.01,completed
546,NODOTS,37,56,60,0.01,completed
547,GNU,33,54,52,0.01,completed
548,NODOTS,35,55,61,0.01,completed
549,GNU,31,59,46,0.01,completed
550,GNU,30,49,51,0.01,completed
551,GNU,31,58,47,0.01,completed
552,GNU,29,52,46,0.01,completed
553,NODOTS,43,67,68,0.01,completed
554,GNU,39,61,57,0.01,completed
555,GNU,36,57,64,0.01,completed
556,GNU,35,58,51,0.01,completed
557,GNU,35,63,52,0.01,completed
558,GNU,36,57,50,0.01,completed
559,GNU,30,59,49,0.01,completed
560,GNU,32,52,47,0.01,completed
561,NODOTS,33,54,58,0.01,completed
562,GNU,40,66,66,0.01,completed
563,NODOTS,31,51,49,0.01,completed
564,NODOTS,29,50,52,0.01,completed
565,NODOTS,30,49,50,0.01,completed
566,GNU,40,62,59,0.01,completed
567,NODOTS,33,50,56,0.01,completed
568,NODOTS,30,49,48,0.01,completed
569,NODOTS,35,57,59,0.01,completed
570,NODOTS,26,41,46,0.01,completed
571,GNU,34,60,55,0.01,completed
572,GNU,32,56,52,0.01,completed
573,GNU,35,60,51,0.01,completed
574,NODOTS,27,45,50,0.01,completed
575,GNU,36,64,54,0.01,completed
576,NODOTS,34,57,55,0.01,completed
577,NODOTS,28,44,51,0.01,completed
578,GNU,35,61,57,0.01,completed
579,GNU,36,65,54,0.01,completed
580,GNU,40,67,67,0.01,completed
581,GNU,28,49,50,0.01,completed
582,GNU,36,56,56,0.01,completed
583,GNU,38,60,60,0.01,completed
584,NODOTS,25,42,43,0.01,completed
585,NODOTS,34,55,54,0.01,completed
586,GNU,39,67,67,0.01,completed
587,GNU,36,58,50,0.01,completed
588,NODOTS,29,48,59,0.01,completed
589,GNU,34,59,51,0.01,completed
590,GNU,36,59,51,0.01,completed
591,GNU,33,62,50,0.01,completed
592,GNU,35,58,56,0.01,completed
593,GNU,39,67,57,0.01,completed
594,GNU,32,54,56,0.01,completed
595,GNU,31,53,49,0.01,completed
596,GNU,35,60,60,0.01,completed
597,NODOTS,32,56,51,0.01,completed
598,GNU,31,52,51,0.01,completed
599,GNU,39,65,59,0.01,completed
600,GNU,24,44,39,0.01,completed
601,GNU,35,65,54,0.01,completed
602,GNU,29,53,45,0.01,completed
603,NODOTS,38,65,60,0.01,completed
604,GNU,28,53,44,0.01,completed
605,GNU,37,60,60,0.01,completed
606,GNU,36,62,55,0.01,completed
607,GNU,34,57,56,0.01,completed
608,GNU,46,76,71,0.01,completed
609,GNU,41,66,60,0.01,completed
610,GNU,35,58,55,0.01,completed
611,NODOTS,37,56,65,0.01,completed
612,GNU,31,56,40,0.01,completed
613,GNU,34,54,53,0.01,completed
614,NODOTS,41,66,65,0.01,completed
615,GNU,31,52,53,0.01,completed
616,NODOTS,31,51,55,0.01,completed
617,GNU,35,59,60,0.01,completed
618,GNU,35,59,57,0.01,completed
619,GNU,39,63,56,0.01,completed
620,NODOTS,29,44,48,0.01,completed
621,NODOTS,32,54,53,0.01,completed
622,GNU,31,51,47,0.01,completed
623,GNU,36,56,55,0.01,completed
624,GNU,35,56,53,0.01,completed
625,GNU,32,51,54,0.01,completed
626,NODOTS,39,57,60,0.01,completed
627,NODOTS,35,57,55,0.01,completed
628,NODOTS,30,51,53,0.01,completed
629,NODOTS,38,63,59,0.01,completed
630,GNU,34,58,54,0.01,completed
631,NODOTS,32,52,52,0.01,completed
632,GNU,39,64,62,0.01,completed
633,GNU,33,57,48,0.01,completed
634,GNU,28,53,40,0.01,completed
635,NODOTS,38,63,58,0.01,completed
636,GNU,31,57,54,0.01,completed
637,NODOTS,35,55,61,0.01,completed
638,GNU,34,63,54,0.01,completed
639,NODOTS,36,60,59,0.01,completed
640,NODOTS,33,50,63,0.01,completed
641,GNU,39,63,61,0.01,completed
642,NODOTS,33,50,53,0.01,completed
643,GNU,31,56,49,0.01,completed
644,NODOTS,37,58,67,0.01,completed
645,GNU,40,63,70,0.01,completed
646,GNU,39,68,55,0.01,completed
647,GNU,27,48,43,0.01,completed
648,GNU,33,54,50,0.01,completed
649,NODOTS,27,47,47,0.01,completed
650,GNU,27,50,43,0.01,completed
651,GNU,41,66,64,0.01,completed
652,NODOTS,46,75,72,0.01,completed
653,NODOTS,32,50,57,0.01,completed
654,NODOTS,38,57,62,0.02,completed
655,GNU,34,56,54,0.01,completed
656,NODOTS,34,57,60,0.01,completed
657,GNU,32,53,50,0.01,completed
658,NODOTS,44,72,67,0.01,completed
659,GNU,37,62,58,0.01,completed
660,NODOTS,25,42,50,0.01,completed
661,GNU,33,55,50,0.01,completed
662,GNU,36,59,62,0.01,completed
663,GNU,37,60,56,0.01,completed
664,GNU,34,55,57,0.01,completed
665,GNU,44,70,59,0.01,completed
666,NODOTS,33,52,52,0.01,completed
667,GNU,29,52,41,0.01,completed
668,GNU,33,55,54,0.01,completed
669,NODOTS,40,64,65,0.01,completed
670,GNU,43,72,69,0.01,completed
671,NODOTS,25,44,44,0.01,completed
672,GNU,26,51,39,0.01,completed
673,GNU,43,69,67,0.01,completed
674,GNU,36,62,54,0.01,completed
675,NODOTS,31,51,57,0.01,completed
676,NODOTS,36,60,60,0.01,completed
677,GNU,40,68,55,0.01,completed
678,GNU,42,68,58,0.01,completed
679,NODOTS,31,57,54,0.01,completed
680,GNU,33,55,52,0.01,completed
681,NODOTS,45,68,76,0.01,completed
682,GNU,31,57,44,0.01,completed
683,NODOTS,34,55,57,0.01,completed
684,GNU,35,63,53,0.01,completed
685,GNU,32,52,52,0.01,completed
686,GNU,37,62,59,0.01,completed
687,GNU,45,77,69,0.01,completed
688,NODOTS,38,61,60,0.01,completed
689,NODOTS,29,50,51,0.01,completed
690,GNU,32,53,46,0.01,completed
691,NODOTS,41,66,61,0.01,completed
692,NODOTS,33,52,57,0.01,completed
693,NODOTS,37,58,60,0.01,completed
694,GNU,30,49,47,0.01,completed
695,GNU,37,65,51,0.01,completed
696,GNU,38,61,65,0.01,completed
697,NODOTS,35,51,60,0.01,completed
698,GNU,32,57,58,0.01,completed
699,NODOTS,29,52,54,0.01,completed
700,GNU,34,57,53,0.01,completed
701,GNU,33,63,48,0.01,completed
702,GNU,37,58,56,0.01,completed
703,GNU,30,56,45,0.01,completed
704,GNU,41,64,62,0.01,completed
705,GNU,41,65,57,0.01,completed
706,GNU,29,51,56,0.01,completed
707,NODOTS,35,55,53,0.01,completed
708,GNU,40,64,61,0.01,completed
709,GNU,37,60,58,0.01,completed
710,NODOTS,36,58,55,0.01,completed
711,GNU,41,68,63,0.01,completed
712,NODOTS,29,48,52,0.01,completed
713,NODOTS,25,42,46,0.01,completed
714,NODOTS,37,56,65,0.01,completed
715,GNU,35,57,55,0.01,completed
716,GNU,40,65,66,0.01,completed
717,NODOTS,28,44,45,0.01,completed
718,GNU,35,65,47,0.01,completed
719,GNU,36,58,56,0.01,completed
720,GNU,40,63,61,0.01,completed
721,GNU,30,54,42,0.01,completed
722,NODOTS,38,59,61,0.01,completed
723,NODOTS,43,69,69,0.01,completed
724,GNU,37,62,61,0.01,completed
725,GNU,39,70,60,0.01,completed
726,GNU,37,62,59,0.01,completed
727,GNU,45,70,76,0.02,completed
728,NODOTS,29,44,50,0.01,completed
729,NODOTS,33,50,58,0.01,completed
730,GNU,37,62,55,0.01,completed
731,GNU,39,65,56,0.01,completed
732,GNU,33,58,50,0.01,completed
733,GNU,42,67,61,0.01,completed
734,NODOTS,30,49,52,0.01,completed
735,GNU,34,58,55,0.01,completed
736,GNU,39,65,58,0.01,completed
737,GNU,34,58,53,0.01,completed
738,NODOTS,30,51,48,0.01,completed
739,GNU,43,70,64,0.01,completed
740,NODOTS,31,51,51,0.01,completed
741,GNU,29,53,44,0.01,completed
742,GNU,29,55,46,0.01,completed
743,NODOTS,30,49,48,0.01,completed
744,GNU,27,50,43,0.01,completed
745,NODOTS,33,52,54,0.01,completed
746,NODOTS,33,54,60,0.01,completed
747,NODOTS,39,61,67,0.01,completed
748,GNU,30,54,47,0.01,completed
749,NODOTS,27,43,49,0.01,completed
